order_id,order_date,customer_email,customer_name,product_id,product_name,category,quantity,unit_price,total_amount,discount,shipping_cost,order_status,payment_method,shipping_address,country,currency
WEB06156,30-Aug-2024,Roger.mendoza@yahoo.com,,PROD-044,Wall Clock Digital,Home & Kitchen,3,48.31,150.98,0.0,6.05,canceled,Debit Card,34012 Rhonda Orchard,United States,USD
WEB30464,01/08/2023,jasminemills@gmail.com,Jasmine Mills,prod-065,Cookbook Healthy Recipes,Books,1,38.06,45.06,6.32,13.32,Cancelled,Google Pay,9631 Thomas Forks,United States,USD
WEB15835,2024/02/25,toddjohnson@gmail.com,Todd Johnson,prod-079,Body Lotion Moisturizing,Beauty,3,12.2,41.33,6.42,11.15,Success,Debit Card,,United States,USD
WEB01842,2023/08/06,christinagardner@hotmail.com,Christina Gardner,P052,Hiking Backpack 50L,Sports,1,96.89,92.23,19.24,14.58,Complete,Credit Card,0995 Michelle Circle Suite 605,United States,
WEB23332,2024-04-08,LAURIE.HALL@YAHOO.COM,Laurie Hall,PROD029,Crossbody Bag Leather,Fashion,4,81.75,318.72,19.43,11.15,Delivered,PayPal,203 Wiggins Curve,United Kingdom,GBP
WEB16867,2024/01/29,Brett.jones@yahoo.com,Brett Jones,P035,Throw Pillow Set of 4,Home & Kitchen,1,35.11,43.14,0.0,8.03,Cancelled,PayPal,,United Kingdom,GBP
WEB30653,2024/07/02,David.nichols@yahoo.com,David Nichols,P060,Gym Bag Duffel,Sports,4,26.92,115.87,0.0,8.19,SHIPPED,Apple Pay,5230 Brown Stream,United States,USD
WEB33320,07.12.2023,EMILY.TURNER@HOTMAIL.COM,Emily Turner,PROD002,Smartphone Case Premium,Electronics,2,22.73,53.99,0.0,8.53,Pending,Google Pay,3093 Charles Unions Suite 593,United Kingdom,GBP
WEB00494,24.11.2023,Jacqueline.snow@gmail.com,Jacqueline Snow,prod-029,Crossbody Bag Leather,Fashion,3,74.86,231.13,0.0,6.55,Completed,Credit Card,741 Nelson Route Apt. 180,United States,USD
WEB18206,2024/05/09,CINDY.CHAVEZ@HOTMAIL.COM,Cindy Chavez,PROD-025,Dress Shirt Long Sleeve,Fashion,3,30.7,84.89,17.08,9.87,Success,Debit Card,01683 Matthew Lane Suite 126,United States,USD
WEB12020,12/19/2024,Tanya.peterson@hotmail.com,,prod-028,Backpack Travel,Fashion,3,47.33,148.44,0.0,6.45,pending,PayPal,936 Joseph Wall,United States,USD
WEB25823,01.08.2023,monique.waller@gmail.com,Monique Waller,PROD-067,Biography Inspirational,Books,1,20.3,25.91,0.41,6.02,DELIVERED,Google Pay,7234 Michelle Light Suite 996,United States,USD
WEB31898,2023/01/28,amyjones@gmail.com,Amy Jones,PROD050,Camping Tent 4-Person,Sports,1,284.07,295.75,0.0,11.68,PENDING,Credit Card,5721 William Parkway,United States,USD
WEB23671,06/28/2024,robert.sullivan@hotmail.com,,PROD-048,Resistance Bands Set,Sports,1,27.47,35.89,3.14,11.56,Complete,Credit Card,78970 David Street Apt. 779,France,EUR
WEB27182,11/27/2024,annette.carr@hotmail.com,Annette Carr,prod-028,Backpack Travel,Fashion,1,39.82,48.11,0.0,8.29,Completed,Google Pay,030 Gabriela Rest Suite 099,United States,USD
WEB14256,17.08.2024,christina.english@hotmail.com,Christina English,prod-018,Denim Jeans Slim Fit,Fashion,3,75.52,208.41,29.33,11.18,Pending,Google Pay,579 Day Creek,United States,usd
WEB06487,2023-02-27,CAITLIN.MORRIS@YAHOO.COM,Caitlin Morris,prod-010,Bluetooth Speaker Waterproof,Electronics,1,48.76,55.95,0.0,7.19,Cancelled,Apple Pay,79892 Michelle Fords Suite 689,United States,USD
WEB16467,02-Dec-2023,Christine.pham@hotmail.com,Christine Pham,P006,Mechanical Keyboard,Electronics,3,105.8,322.74,0.0,5.34,Completed,PayPal,,United Kingdom,
WEB23756,13.07.2023,ronniemorgan@gmail.com,Ronnie Morgan,P032,Coffee Maker 12-Cup,Home & Kitchen,3,51.61,162.81,0.0,7.98,Delivered,Debit Card,404 Brittany Crest Suite 462,United States,USD
WEB27227,12/14/2023,derek.caldwell@gmail.com,Derek Caldwell,P071,Skincare Set Anti-Aging,Beauty,2,92.65,195.61,0.0,10.31,Cancelled,PayPal,724 Roberson Viaduct,United States,USD
WEB21042,2024-09-26,hannah.garcia@yahoo.com,Hannah Garcia,prod-037,Vacuum Cleaner Cordless,Home & Kitchen,1,188.1,200.93,0.0,12.83,DELIVERED,PayPal,61251 Lopez Island,United States,USD
WEB26056,15.11.2024,davidlee@hotmail.com,David Lee,PROD027,Hoodie Pullover,Fashion,3,62.93,165.66,0.0,7.55,Shipped,PayPal,91680 Kelly Crossing,United States,USD
WEB04148,2023-01-23,dustin.williams@gmail.com,Dustin Williams,PROD-052,Hiking Backpack 50L,Sports,2,195.31,403.53,0.0,12.91,Completed,Debit Card,79691 Griffin Burg Suite 928,Germany,EUR
WEB29441,07.05.2024,ashley.rivera@gmail.com,Ashley Rivera,prod-055,Foam Roller Muscle,Sports,1,15.44,19.77,1.02,5.35,canceled,Credit Card,48002 Caitlin Village,United States,USD
WEB13833,2023-12-07,danielcooper@hotmail.com,Daniel Cooper,P071,Skincare Set Anti-Aging,Beauty,2,38.56,76.17,8.92,7.97,Completed,PayPal,4835 Morgan Parkway,United States,USD
WEB20518,12.05.2024,JASMINE.KNAPP@GMAIL.COM,,prod-078,Nail Polish Set 10 Colors,Beauty,2,28.91,72.54,0.0,14.72,Completed,Google Pay,905 Justin Walks,United States,USD
WEB04674,12-Sep-2023,nathan.wu@hotmail.com,Nathan Wu,PROD-030,Watch Analog Classic,Fashion,2,129.29,269.03,0.0,10.45,In Progress,Debit Card,252 Wells Key Apt. 490,United States,USD
WEB30371,09.04.2024,Timothy.anderson@hotmail.com,Timothy Anderson,PROD010,Bluetooth Speaker Waterproof,Electronics,1,40.39,39.34,7.82,6.77,Shipped,PayPal,58526 Janice Road,United States,USD
WEB19716,12/03/2023,ADAM.MEADOWS@HOTMAIL.COM,Adam Meadows,PROD031,Stainless Steel Water Bottle,Home & Kitchen,1,28.86,37.53,0.0,8.67,SHIPPED,Google Pay,90031 Cannon Prairie,France,EUR
WEB18565,2023-09-08,Michael.clayton@yahoo.com,Michael Clayton,P050,Camping Tent 4-Person,Sports,5,259.86,1306.36,0.0,7.06,Pending,Debit Card,72106 Jacob Crest,United States,USD
WEB11804,13.08.2024,LAURA.WHITNEY@YAHOO.COM,Laura Whitney,PROD013,Wireless Earbuds Pro,Electronics,1,97.15,104.55,0.0,7.4,Cancelled,Google Pay,018 Fritz Isle Suite 368,United States,USD
WEB21169,22.05.2024,Michelle.cole@yahoo.com,Michelle Cole,prod-039,Blender High-Speed,Home & Kitchen,2,71.54,149.15,0.0,6.07,Cancelled,Google Pay,1397 Mark Views,United States,USD
WEB03603,2023/09/15,Marco.hines@yahoo.com,Marco Hines,PROD-043,Area Rug 5x7,Home & Kitchen,4,82.94,338.2,0.0,6.44,SHIPPED,Google Pay,33172 Harris Ridge Suite 190,United Kingdom,GBP
WEB08799,2023-11-26,Russell.cook@gmail.com,,PROD-012,HDMI Cable 6ft,Electronics,5,19.46,112.01,0.0,14.71,Shipped,Apple Pay,87572 Hernandez Wells Suite 530,United States,USD
WEB33038,2023-02-12,Patricia.sanchez@yahoo.com,Patricia Sanchez,prod-071,Skincare Set Anti-Aging,Beauty,3,48.63,155.81,0.0,9.92,Success,Debit Card,0576 Robert Centers Apt. 515,United States,USD
WEB16786,09.06.2024,carriecurtis@yahoo.com,Carrie Curtis,PROD-058,Tennis Racket Beginner,Sports,2,75.83,159.95,0.0,8.29,COMPLETED,Debit Card,24114 Thompson Estates Suite 426,United States,USD
WEB27839,2023/09/09,GRACE.SHAW@GMAIL.COM,Grace Shaw,PROD065,Cookbook Healthy Recipes,Books,4,39.48,163.88,0.0,5.96,In Progress,PayPal,4738 Sanders Ridges,Germany,EUR
WEB02948,2024/04/27,kristen.harris@hotmail.com,Kristen Harris,PROD-048,Resistance Bands Set,Sports,1,15.59,27.41,0.0,11.82,CANCELLED,Google Pay,38808 Martin Row,United States,USD
WEB09770,10/15/2023,RICHARD.GOULD@GMAIL.COM,Richard Gould,PROD-029,Crossbody Bag Leather,Fashion,1,54.1,66.1,0.0,12.0,Pending,Apple Pay,5394 Smith Drives Apt. 782,United Kingdom,GBP
WEB22403,10/13/2024,timothyhicks@gmail.com,Timothy Hicks,PROD054,Fitness Tracker Band,Sports,1,47.04,60.5,0.0,13.46,completed,Apple Pay,,United States,USD
WEB13324,04-Sep-2023,Jean.marsh@gmail.com,Jean Marsh,PROD059,Bike Lock Heavy Duty,Sports,3,26.83,86.05,0.0,5.56,DELIVERED,Credit Card,,United Kingdom,GBP
WEB05747,11/08/2024,george.fuller@hotmail.com,George Fuller,PROD008,Portable Power Bank 20000mAh,Electronics,4,27.25,114.66,0.0,5.66,Completed,Credit Card,43853 Chloe Circle,United States,USD
WEB13875,2024-10-03,sarahjohnson@hotmail.com,Sarah Johnson,prod-080,Massage Oil Set,Beauty,4,28.24,123.23,0.0,10.27,Completed,Credit Card,,United States,USD
WEB30434,08-Jun-2023,john.white@hotmail.com,John White,prod-072,Hair Dryer Ionic,Beauty,4,64.98,271.6,2.38,14.06,Completed,Apple Pay,4536 Brandon Fords,United Kingdom,GBP
WEB03192,30-Aug-2024,johnbutler@gmail.com,John Butler,P042,Table Lamp Modern,Home & Kitchen,2,54.53,117.77,0.0,8.71,Shipped,Google Pay,74491 Moore Ferry,United States,usd
WEB24710,07/19/2023,christophermitchell@hotmail.com,Christopher Mitchell,PROD060,Gym Bag Duffel,Sports,4,64.3,262.25,0.0,5.05,Pending,Google Pay,,Germany,EUR
WEB00452,02/19/2024,cherylwaller@hotmail.com,Cheryl Waller,P079,Body Lotion Moisturizing,Beauty,3,17.86,50.63,10.29,7.34,Completed,Debit Card,1016 Nicole Park Apt. 377,Germany,EUR
WEB23009,17-Dec-2023,Tabitha.franklin@hotmail.com,Tabitha Franklin,prod-021,Winter Jacket Insulated,Fashion,1,160.15,173.35,0.0,13.2,Pending,Credit Card,2382 Cathy Club Apt. 600,United Kingdom,GBP
WEB11446,08-Jun-2023,ambervasquez@hotmail.com,Amber Vasquez,PROD-046,Yoga Mat Extra Thick,Sports,3,26.37,84.29,0.0,5.18,Cancelled,Credit Card,72875 Kaiser Glens,Germany,EUR
WEB32236,02/25/2024,jamie.castillo@gmail.com,Jamie Castillo,P024,Leather Belt Classic,Fashion,1,30.51,43.97,0.0,13.46,Completed,Google Pay,83255 Walton Street Apt. 962,United States,USD
WEB09301,07-Dec-2024,deanna.green@yahoo.com,Deanna Green,P071,Skincare Set Anti-Aging,Beauty,1,52.12,56.49,9.73,14.1,Shipped,Google Pay,338 Kristie Inlet Suite 026,United Kingdom,GBP
WEB29288,09/18/2024,scottgeorge@hotmail.com,Scott George,PROD064,Self-Help Motivation Book,Books,1,33.2,34.87,5.0,6.67,Pending,Apple Pay,896 Jeremy Fork Suite 217,United States,USD
WEB31677,20-Oct-2023,lindahicks@gmail.com,Linda Hicks,PROD004,Laptop Sleeve 15 inch,Electronics,1,47.88,54.45,0.0,6.57,PENDING,Debit Card,0174 Whitney Walk,United States,USD
WEB31880,03/28/2023,james.greene@hotmail.com,James Greene,prod-003,USB-C Fast Charger,Electronics,1,24.57,32.29,0.0,7.72,Success,Google Pay,34457 Michael Isle Suite 191,United States,USD
WEB20293,12/18/2024,james.grimes@hotmail.com,James Grimes,prod-013,Wireless Earbuds Pro,Electronics,1,-110.22,-97.18,0.0,13.04,pending,Google Pay,466 Walker Manors,United States,USD
WEB13879,05.05.2024,Linda.brown@gmail.com,Linda Brown,P065,Cookbook Healthy Recipes,Books,1,35.54,45.01,0.0,9.47,SHIPPED,Apple Pay,5268 Michael Station Suite 740,United Kingdom,GBP
WEB00711,02/03/2024,denise.bennett@gmail.com,Denise Bennett,P035,Throw Pillow Set of 4,Home & Kitchen,1,28.94,39.52,0.0,10.58,Shipped,Debit Card,330 Evans Court,United States,USD
WEB07124,26-Mar-2023,mikerogers@gmail.com,Mike Rogers,PROD-040,Towel Set 8-Piece,Home & Kitchen,1,60.83,71.36,0.0,10.53,Pending,PayPal,696 Delgado Center,United Kingdom,GBP
WEB12725,2024-01-21,Alexander.clark@hotmail.com,Alexander Clark,P011,Phone Screen Protector,Electronics,3,20.85,60.05,12.27,9.77,Delivered,Debit Card,42308 Hughes Court Apt. 091,United States,USD
WEB32125,2024-09-30,BILLY.PETERSON@YAHOO.COM,Billy Peterson,P056,Basketball Official Size,Sports,1,42.75,50.44,0.0,7.69,Pending,Credit Card,08067 Melanie Viaduct Apt. 957,United States,USD
WEB24770,26-Dec-2023,susanporter@yahoo.com,Susan Porter,PROD-030,Watch Analog Classic,Fashion,1,73.45,83.31,4.14,14.0,Pending,Google Pay,2029 White Spur,Germany,EUR
WEB02800,2023-02-08,briannalong@hotmail.com,Brianna Long,prod-060,Gym Bag Duffel,Sports,3,37.95,124.8,0.0,10.95,Cancelled,PayPal,53789 Conley Radial,France,EUR
WEB12444,12.09.2023,martingibson@hotmail.com,Martin Gibson,P024,Leather Belt Classic,Fashion,2,41.7,95.94,0.0,12.54,canceled,Apple Pay,5269 Johns Fort,United Kingdom,GBP
WEB17466,02/15/2024,JOHN.DAVILA@GMAIL.COM,,prod-037,Vacuum Cleaner Cordless,Home & Kitchen,2,249.75,510.23,0.0,10.73,Returned,PayPal,659 Erickson Course,Germany,€
WEB16272,2023-02-04,Tiffany.andrews@yahoo.com,Tiffany Andrews,P045,Picture Frame Set,Home & Kitchen,4,28.51,122.27,0.0,8.23,Dispatched,Google Pay,2348 Anthony Views Apt. 647,United States,USD
WEB00605,15-Apr-2023,CHRISTOPHER.ORTIZ@YAHOO.COM,Christopher Ortiz,PROD047,Dumbbell Set Adjustable,Sports,1,154.74,154.13,7.77,7.16,Delivered,Google Pay,6709 Jordan Valleys Suite 168,United States,USD
WEB25450,02/08/2024,kylepope@yahoo.com,Kyle Pope,PROD010,Bluetooth Speaker Waterproof,Electronics,1,98.07,106.83,0.0,8.76,Shipped,Credit Card,,United States,USD
WEB10279,2023/09/01,rose.may@yahoo.com,Rose May,P078,Nail Polish Set 10 Colors,Beauty,2,24.35,53.96,0.0,5.26,Cancelled,Google Pay,33965 Jennifer Hills Apt. 813,United States,USD
WEB11132,24.05.2024,briansilva@hotmail.com,Brian Silva,PROD-050,Camping Tent 4-Person,Sports,2,252.49,489.16,24.83,9.01,Delivered,Apple Pay,64416 Michele Causeway,Germany,EUR
WEB16150,11/27/2023,Cassandra.higgins@gmail.com,Cassandra Higgins,prod-016,Men's Cotton T-Shirt Classic,Fashion,1,34.72,41.46,0.0,6.74,Cancelled,Google Pay,55116 Lindsay Lake,United States,USD
WEB15805,2024/07/11,valerie.fernandez@yahoo.com,Valerie Fernandez,prod-049,Jump Rope Speed,Sports,1,18.15,28.67,0.0,10.52,Delivered,Apple Pay,25718 Jessica Bridge,United States,USD
WEB17913,26-Aug-2024,Kelly.anderson@gmail.com,Kelly Anderson,PROD009,Smart Watch Fitness Tracker,Electronics,1,237.74,232.24,12.01,6.51,Returned,Debit Card,1143 Phillip Trace Apt. 755,United States,USD
WEB24546,09-Feb-2024,Nicole.manning@gmail.com,Nicole Manning,P019,Leather Wallet Bifold,Fashion,1,68.44,82.71,0.0,14.27,Delivered,Credit Card,168 Anthony Port Apt. 818,United Kingdom,GBP
WEB27297,2023-05-05,barbara.gay@gmail.com,Barbara Gay,PROD014,Laptop Stand Aluminum,Electronics,1,48.32,56.43,0.0,8.11,Shipped,Apple Pay,355 Fischer Overpass Suite 158,United States,USD
WEB14259,2023-04-22,jacquelinelong@hotmail.com,Jacqueline Long,P023,Baseball Cap Adjustable,Fashion,1,28.25,33.7,0.0,5.45,Shipped,Debit Card,5778 Brandon Extension,Germany,EUR
WEB21381,2024/12/16,james.short@gmail.com,James Short,PROD022,Sunglasses Polarized,Fashion,1,50.79,65.59,0.0,14.8,Pending,PayPal,8066 Logan Heights,United States,USD
WEB33376,29.05.2024,Frank.ryan@hotmail.com,Frank Ryan,PROD070,Science Fiction Trilogy,Books,5,41.8,174.56,40.18,5.74,Cancelled,Credit Card,61546 Schmidt Walk,United States,USD
WEB31379,09/07/2024,jasmine.potter@hotmail.com,Jasmine Potter,P050,Camping Tent 4-Person,Sports,2,148.65,308.65,0.0,11.35,completed,Debit Card,68835 Ayala Lodge,United Kingdom,GBP
WEB13183,11/24/2024,EMILY.KLEIN@HOTMAIL.COM,Emily Klein,PROD039,Blender High-Speed,Home & Kitchen,2,124.91,262.91,0.0,13.09,Canceled,Apple Pay,34246 Joseph Squares Apt. 255,United Kingdom,GBP
WEB08179,04-Aug-2024,Patricia.reyes@gmail.com,Patricia Reyes,PROD025,Dress Shirt Long Sleeve,Fashion,1,47.06,53.09,0.0,6.03,pending,Apple Pay,999 Lewis Motorway,United Kingdom,GBP
WEB24255,2023/10/19,meghanking@hotmail.com,Meghan King,P023,Baseball Cap Adjustable,Fashion,2,26.15,65.33,0.0,13.03,Delivered,Google Pay,4389 Carlson Run,United States,USD
WEB09828,27-Apr-2023,beth.collins@hotmail.com,Beth Collins,P059,Bike Lock Heavy Duty,Sports,1,51.31,56.92,0.0,5.61,Shipped,PayPal,67029 Smith Route Apt. 478,United States,USD
WEB10168,2023-07-11,TAYLOR.REID@YAHOO.COM,Taylor Reid,P029,Crossbody Bag Leather,Fashion,3,43.62,119.07,24.7,12.91,Delivered,Credit Card,0519 Avila Loaf,United States,USD
WEB04451,04/24/2023,DIANA.KEMP@HOTMAIL.COM,Diana Kemp,PROD029,Crossbody Bag Leather,Fashion,1,112.81,125.4,0.0,12.59,Cancelled,Credit Card,5761 Alicia Road,United Kingdom,GBP
WEB21269,09-Jul-2024,MARY.DANIEL@HOTMAIL.COM,Mary Daniel,PROD053,Water Bottle Insulated 32oz,Sports,1,23.99,34.75,0.0,10.76,COMPLETED,Apple Pay,74949 Meyer Forge Apt. 712,United States,USD
WEB05967,05-Mar-2024,TAMMY.HARRINGTON@GMAIL.COM,Tammy Harrington,P063,Fiction Novel Bestseller,Books,2,23.54,55.03,0.0,7.95,Pending,Google Pay,733 David Circle,United States,USD
WEB13963,31-Jan-2023,alec.jones@hotmail.com,Alec Jones,PROD022,Sunglasses Polarized,Fashion,2,120.21,251.74,0.0,11.32,Cancelled,Google Pay,4966 Karen Loaf,United Kingdom,GBP
WEB17386,2023-10-20,beth.martin@yahoo.com,Beth Martin,P060,Gym Bag Duffel,Sports,3,31.84,97.66,11.2,13.34,RETURNED,PayPal,101 Phillips Crossing,United States,USD
WEB12495,2023/12/27,stevenmullins@yahoo.com,Steven Mullins,PROD073,Electric Toothbrush,Beauty,1,97.54,104.71,0.0,7.17,Shipped,Debit Card,803 Watson Meadows,United States,USD
WEB24451,23-Sep-2024,Lisa.davis@yahoo.com,,PROD045,Picture Frame Set,Home & Kitchen,3,33.13,111.58,0.0,12.19,COMPLETED,Debit Card,246 Garcia Islands Suite 116,United States,usd
WEB13337,08.11.2023,aaron.ochoa@gmail.com,Aaron Ochoa,PROD077,Facial Cleanser Set,Beauty,1,31.12,42.95,2.71,14.54,Completed,PayPal,0537 Ryan Track,United States,USD
WEB12284,2024-11-05,LORI.COOLEY@YAHOO.COM,Lori Cooley,P012,HDMI Cable 6ft,Electronics,1,13.12,23.41,0.0,10.29,Returned,Debit Card,169 Robbins Wall Apt. 027,United Kingdom,GBP
WEB22319,2024/09/02,ALAN.RODRIGUEZ@GMAIL.COM,Alan Rodriguez,PROD043,Area Rug 5x7,Home & Kitchen,1,153.66,161.5,0.0,7.84,Shipped,Apple Pay,1415 Todd Fall Apt. 911,United States,USD
WEB05073,2023/10/20,annette.ramirez@gmail.com,Annette Ramirez,prod-004,Laptop Sleeve 15 inch,Electronics,1,25.56,38.61,0.0,13.05,In Progress,Credit Card,01503 Joseph Coves Suite 395,United States,USD
WEB02031,2024-03-19,OLIVIA.SANFORD@HOTMAIL.COM,,PROD-014,Laptop Stand Aluminum,Electronics,4,62.28,254.33,0.0,5.21,SHIPPED,PayPal,964 Timothy Vista,United Kingdom,GBP
WEB22490,22-Dec-2024,JERRY.HARMON@GMAIL.COM,Jerry Harmon,P026,Sneakers Casual,Fashion,1,79.89,91.96,0.0,12.07,Completed,Google Pay,44597 House Lock Apt. 184,United Kingdom,GBP
WEB17693,2024-12-13,richard.randall@yahoo.com,Richard Randall,P024,Leather Belt Classic,Fashion,5,43.81,229.55,0.0,10.5,Completed,Apple Pay,8778 Brian Flat,United Kingdom,GBP
WEB09440,21-Aug-2023,KATRINA.SCHULTZ@YAHOO.COM,Katrina Schultz,prod-039,Blender High-Speed,Home & Kitchen,1,114.2,124.21,0.0,10.01,Pending,Credit Card,2342 Brady Greens,United States,USD
WEB12261,04.08.2023,travis.morris@yahoo.com,Travis Morris,P057,Soccer Ball Professional,Sports,2,61.51,137.53,0.0,14.51,returned,Google Pay,28395 Hernandez Mews,United Kingdom,GBP
WEB19239,07-Mar-2023,heatherwilliams@yahoo.com,,PROD-019,Leather Wallet Bifold,Fashion,3,21.15,78.08,0.0,14.63,Pending,Apple Pay,409 Wilson Avenue,United States,USD
WEB20045,04/08/2024,Sean.ford@hotmail.com,Sean Ford,P048,Resistance Bands Set,Sports,1,29.31,42.16,0.07,12.92,Delivered,Google Pay,9960 Nunez Shore Apt. 945,United States,USD
WEB17874,17.04.2024,william.edwards@yahoo.com,,prod-074,Makeup Brush Set 12-Piece,Beauty,1,54.6,61.69,6.5,13.59,Cancelled,Credit Card,18336 Spencer Rapid Apt. 858,United States,USD
WEB03548,12/15/2024,Andrea.sampson@yahoo.com,Andrea Sampson,P021,Winter Jacket Insulated,Fashion,3,133.77,416.13,0.0,14.82,Pending,Apple Pay,5225 Sanders Ridge Suite 230,United States,USD
WEB21201,05/24/2023,alan.beard@gmail.com,Alan Beard,prod-055,Foam Roller Muscle,Sports,1,40.54,46.2,0.0,5.66,Completed,Google Pay,5092 Marcus Views,United States,USD
WEB18274,26.07.2024,Cheryl.carter@yahoo.com,Cheryl Carter,PROD-048,Resistance Bands Set,Sports,2,38.38,89.09,0.0,12.33,Delivered,PayPal,37182 Michelle Trail Suite 532,United States,USD
WEB01030,2023-08-29,MARK.BAUTISTA@GMAIL.COM,Mark Bautista,PROD064,Self-Help Motivation Book,Books,1,22.12,36.76,0.0,14.64,Cancelled,Debit Card,240 Jacob Pike,United States,USD
WEB28425,2024/11/21,MICHAEL.HORTON@HOTMAIL.COM,Michael Horton,PROD-041,Storage Bins Set of 6,Home & Kitchen,1,47.35,61.72,0.0,14.37,Cancelled,Credit Card,5338 Stephen Port,United States,USD
WEB06891,26.05.2023,ABIGAIL.REID@GMAIL.COM,Abigail Reid,P072,Hair Dryer Ionic,Beauty,1,35.14,41.26,0.0,6.12,Shipped,Apple Pay,951 Baker Ramp Apt. 357,United Kingdom,GBP
WEB01131,09-Jan-2024,emma.wilson@gmail.com,Emma Wilson,prod-021,Winter Jacket Insulated,Fashion,1,86.26,92.25,0.0,5.99,Completed,Debit Card,9141 Butler Crossroad,Germany,eur
WEB21646,19-Oct-2024,Kimberly.hamilton@yahoo.com,Kimberly Hamilton,P056,Basketball Official Size,Sports,1,33.6,44.71,0.0,11.11,shipped,Credit Card,9336 Harvey Turnpike,United States,USD
WEB23829,07-Nov-2023,sean.fitzgerald@yahoo.com,Sean Fitzgerald,PROD-045,Picture Frame Set,Home & Kitchen,2,21.17,48.72,0.0,6.38,Shipped,Debit Card,1102 Scott Way,United States,USD
WEB32272,2024/08/03,kevin.harris@gmail.com,Kevin Harris,PROD-060,Gym Bag Duffel,Sports,2,44.47,95.16,0.0,6.22,Completed,PayPal,0726 Tran Cliff Suite 276,United States,USD
WEB05800,20-Dec-2023,tiffanyyates@gmail.com,Tiffany Yates,prod-032,Coffee Maker 12-Cup,Home & Kitchen,4,54.54,232.96,0.0,14.8,Cancelled,Credit Card,75461 Kayla Lake Suite 953,United States,USD
WEB32380,2024-12-27,jessica.dawson@gmail.com,Jessica Dawson,PROD078,Nail Polish Set 10 Colors,Beauty,1,35.06,40.63,0.0,5.57,Shipped,PayPal,609 May Radial Apt. 879,United States,USD
WEB15596,2024-12-06,emily.williams@hotmail.com,Emily Williams,prod-067,Biography Inspirational,Books,2,40.85,92.09,0.0,10.39,PENDING,PayPal,5638 Danielle Knoll,United States,USD
WEB20930,2023-09-29,michael.brown@yahoo.com,Michael Brown,PROD-064,Self-Help Motivation Book,Books,1,19.15,25.69,0.0,6.54,DELIVERED,Credit Card,,Germany,EUR
WEB06202,21.02.2023,jessicalindsey@yahoo.com,Jessica Lindsey,PROD-061,Python Programming for Beginners,Books,2,25.49,65.14,0.0,14.16,completed,Google Pay,07387 Edward Stream,United States,usd
WEB16772,04/28/2023,ALBERT.FRANKLIN@GMAIL.COM,Albert Franklin,PROD064,Self-Help Motivation Book,Books,2,30.43,60.85,5.53,5.52,Success,Apple Pay,836 Johnson Harbor,United States,USD
WEB16663,12/08/2024,kellygarcia@hotmail.com,Kelly Garcia,PROD-078,Nail Polish Set 10 Colors,Beauty,2,20.2,53.31,0.0,12.91,Shipped,PayPal,101 Sandra Port Suite 233,United Kingdom,GBP
WEB07031,08.02.2024,virginiarobinson@yahoo.com,Virginia Robinson,PROD049,Jump Rope Speed,Sports,2,22.27,53.95,0.0,9.41,Complete,PayPal,8872 Roth Crest Suite 115,United States,USD
WEB21530,18-Jul-2023,lorismith@yahoo.com,Lori Smith,PROD-009,Smart Watch Fitness Tracker,Electronics,1,186.6,186.67,14.02,14.09,Complete,Google Pay,58598 Jacobs Centers,United States,USD
